"DATE","Year","Month","Day","Tmin","Tmax","Tmean","Prec"
1994-07-14 12:00:00,1994,7,14,15.3888888888889,21.2222222222222,18.7777777777778,NA
1994-07-15 12:00:00,1994,7,15,17,27.1111111111111,21.0555555555556,0
1994-07-16 12:00:00,1994,7,16,NA,NA,NA,NA
1994-07-17 12:00:00,1994,7,17,NA,NA,NA,NA
1994-07-18 12:00:00,1994,7,18,NA,NA,NA,NA
1994-07-19 12:00:00,1994,7,19,17,27.7777777777778,22.8888888888889,0
1994-07-20 12:00:00,1994,7,20,NA,NA,NA,NA
1994-07-21 12:00:00,1994,7,21,18.2777777777778,28,24.3333333333333,0
1994-07-22 12:00:00,1994,7,22,NA,NA,NA,NA
1994-07-23 12:00:00,1994,7,23,NA,NA,NA,NA
1994-07-24 12:00:00,1994,7,24,NA,NA,NA,NA
1994-07-25 12:00:00,1994,7,25,NA,NA,NA,NA
1994-07-26 12:00:00,1994,7,26,NA,NA,NA,NA
1994-07-27 12:00:00,1994,7,27,NA,NA,NA,NA
1994-07-28 12:00:00,1994,7,28,NA,NA,NA,NA
1994-07-29 12:00:00,1994,7,29,17,24.8888888888889,21.1666666666667,0
1994-07-30 12:00:00,1994,7,30,NA,NA,NA,NA
1994-07-31 12:00:00,1994,7,31,NA,NA,NA,NA
1994-08-01 12:00:00,1994,8,1,20.7777777777778,24,22.0555555555556,0
1994-08-02 12:00:00,1994,8,2,NA,NA,NA,NA
1994-08-03 12:00:00,1994,8,3,NA,NA,NA,NA
1994-08-04 12:00:00,1994,8,4,NA,NA,NA,NA
1994-08-05 12:00:00,1994,8,5,22.5,31.5,26.8888888888889,NA
1994-08-06 12:00:00,1994,8,6,NA,NA,NA,NA
1994-08-07 12:00:00,1994,8,7,NA,NA,NA,NA
1994-08-08 12:00:00,1994,8,8,15.5,24,20.3888888888889,0
1994-08-09 12:00:00,1994,8,9,NA,NA,NA,NA
1994-08-10 12:00:00,1994,8,10,NA,NA,NA,NA
1994-08-11 12:00:00,1994,8,11,NA,NA,NA,NA
1994-08-12 12:00:00,1994,8,12,16,17.1111111111111,16.3333333333333,NA
1994-08-13 12:00:00,1994,8,13,NA,NA,NA,NA
1994-08-14 12:00:00,1994,8,14,NA,NA,NA,NA
1994-08-15 12:00:00,1994,8,15,9.22222222222222,18.6111111111111,15.5,0
1994-08-16 12:00:00,1994,8,16,NA,NA,NA,NA
1994-08-17 12:00:00,1994,8,17,NA,NA,NA,NA
1994-08-18 12:00:00,1994,8,18,NA,NA,NA,NA
1994-08-19 12:00:00,1994,8,19,14,18.1111111111111,15.7777777777778,NA
1994-08-20 12:00:00,1994,8,20,NA,NA,NA,NA
1994-08-21 12:00:00,1994,8,21,NA,NA,NA,NA
1994-08-22 12:00:00,1994,8,22,12.7777777777778,27,21,0
1994-08-23 12:00:00,1994,8,23,NA,NA,NA,NA
1994-08-24 12:00:00,1994,8,24,NA,NA,NA,NA
1994-08-25 12:00:00,1994,8,25,NA,NA,NA,NA
1994-08-26 12:00:00,1994,8,26,13.7777777777778,20.2777777777778,17.2222222222222,0
1994-08-27 12:00:00,1994,8,27,NA,NA,NA,NA
1994-08-28 12:00:00,1994,8,28,NA,NA,NA,NA
1994-08-29 12:00:00,1994,8,29,9.88888888888889,20,16,0
1994-08-30 12:00:00,1994,8,30,10,19.2777777777778,15.0555555555556,0
1994-08-31 12:00:00,1994,8,31,NA,NA,NA,NA
1994-09-01 12:00:00,1994,9,1,16.5,21,18.6111111111111,NA
1994-09-02 12:00:00,1994,9,2,NA,NA,NA,NA
1994-09-03 12:00:00,1994,9,3,NA,NA,NA,NA
1994-09-04 12:00:00,1994,9,4,NA,NA,NA,NA
1994-09-05 12:00:00,1994,9,5,14.3888888888889,20,16.6111111111111,0
1994-09-06 12:00:00,1994,9,6,NA,NA,NA,NA
1994-09-07 12:00:00,1994,9,7,NA,NA,NA,NA
1994-09-08 12:00:00,1994,9,8,13.5,15.2222222222222,14.5555555555556,NA
1994-09-09 12:00:00,1994,9,9,11,16.6111111111111,14.1111111111111,0
1994-09-10 12:00:00,1994,9,10,NA,NA,NA,NA
1994-09-11 12:00:00,1994,9,11,NA,NA,NA,NA
1994-09-12 12:00:00,1994,9,12,NA,NA,NA,NA
1994-09-13 12:00:00,1994,9,13,10,20.2777777777778,16.2222222222222,3.048
1994-09-14 12:00:00,1994,9,14,11.1111111111111,15,13.7777777777778,0
1994-09-15 12:00:00,1994,9,15,11,14.6111111111111,12.7777777777778,0
1994-09-16 12:00:00,1994,9,16,NA,NA,NA,NA
1994-09-17 12:00:00,1994,9,17,NA,NA,NA,NA
1994-09-18 12:00:00,1994,9,18,NA,NA,NA,NA
1994-09-19 12:00:00,1994,9,19,NA,NA,NA,NA
1994-09-20 12:00:00,1994,9,20,NA,NA,NA,NA
1994-09-21 12:00:00,1994,9,21,9.88888888888889,17,13.6111111111111,0
1994-09-22 12:00:00,1994,9,22,NA,NA,NA,NA
1994-09-23 12:00:00,1994,9,23,NA,NA,NA,NA
1994-09-24 12:00:00,1994,9,24,NA,NA,NA,NA
1994-09-25 12:00:00,1994,9,25,NA,NA,NA,NA
1994-09-26 12:00:00,1994,9,26,NA,NA,NA,NA
1994-09-27 12:00:00,1994,9,27,NA,NA,NA,NA
1994-09-28 12:00:00,1994,9,28,NA,NA,NA,NA
1994-09-29 12:00:00,1994,9,29,12.5,16.3888888888889,14.7777777777778,0
1994-09-30 12:00:00,1994,9,30,10.1111111111111,19.5,15.7777777777778,0
1994-10-01 12:00:00,1994,10,1,NA,NA,NA,NA
1994-10-02 12:00:00,1994,10,2,NA,NA,NA,NA
1994-10-03 12:00:00,1994,10,3,NA,NA,NA,NA
1994-10-04 12:00:00,1994,10,4,2.77777777777778,11,7.94444444444444,0
1994-10-05 12:00:00,1994,10,5,NA,NA,NA,NA
1994-10-06 12:00:00,1994,10,6,0.277777777777778,10.3888888888889,4.94444444444444,0
1994-10-07 12:00:00,1994,10,7,NA,NA,NA,NA
1994-10-08 12:00:00,1994,10,8,NA,NA,NA,NA
1994-10-09 12:00:00,1994,10,9,NA,NA,NA,NA
1994-10-10 12:00:00,1994,10,10,NA,NA,NA,NA
1994-10-11 12:00:00,1994,10,11,7,16.2222222222222,11.7777777777778,0
1994-10-12 12:00:00,1994,10,12,NA,NA,NA,NA
1994-10-13 12:00:00,1994,10,13,4.5,15.6111111111111,9.66666666666667,0
1994-10-14 12:00:00,1994,10,14,NA,NA,NA,NA
1994-10-15 12:00:00,1994,10,15,NA,NA,NA,NA
1994-10-16 12:00:00,1994,10,16,NA,NA,NA,NA
1994-10-17 12:00:00,1994,10,17,2.77777777777778,9,6.55555555555555,0
1994-10-18 12:00:00,1994,10,18,NA,NA,NA,NA
1994-10-19 12:00:00,1994,10,19,NA,NA,NA,NA
1994-10-20 12:00:00,1994,10,20,NA,NA,NA,NA
1994-10-21 12:00:00,1994,10,21,NA,NA,NA,NA
1994-10-22 12:00:00,1994,10,22,NA,NA,NA,NA
1994-10-23 12:00:00,1994,10,23,NA,NA,NA,NA
1994-10-24 12:00:00,1994,10,24,NA,NA,NA,NA
1994-10-25 12:00:00,1994,10,25,8.72222222222222,12.2222222222222,10.9444444444444,NA
1994-10-26 12:00:00,1994,10,26,NA,NA,NA,NA
1994-10-27 12:00:00,1994,10,27,NA,NA,NA,NA
1994-10-28 12:00:00,1994,10,28,NA,NA,NA,NA
1994-10-29 12:00:00,1994,10,29,NA,NA,NA,NA
1994-10-30 12:00:00,1994,10,30,NA,NA,NA,NA
1994-10-31 12:00:00,1994,10,31,14.2222222222222,16.5,15.2777777777778,0
1994-11-01 12:00:00,1994,11,1,NA,NA,NA,NA
1994-11-02 12:00:00,1994,11,2,3.22222222222222,12.5,8.77777777777778,0
1994-11-03 12:00:00,1994,11,3,NA,NA,NA,NA
1994-11-04 12:00:00,1994,11,4,NA,NA,NA,NA
1994-11-05 12:00:00,1994,11,5,NA,NA,NA,NA
1994-11-06 12:00:00,1994,11,6,NA,NA,NA,NA
1994-11-07 12:00:00,1994,11,7,9.5,11.1111111111111,10.4444444444444,NA
1994-11-08 12:00:00,1994,11,8,9.77777777777778,13,11.7777777777778,0
1994-11-09 12:00:00,1994,11,9,6.77777777777778,10,8.72222222222222,NA
1994-11-10 12:00:00,1994,11,10,NA,NA,NA,NA
1994-11-11 12:00:00,1994,11,11,NA,NA,NA,NA
1994-11-12 12:00:00,1994,11,12,NA,NA,NA,NA
1994-11-13 12:00:00,1994,11,13,NA,NA,NA,NA
1994-11-14 12:00:00,1994,11,14,NA,NA,NA,NA
1994-11-15 12:00:00,1994,11,15,NA,NA,NA,NA
1994-11-16 12:00:00,1994,11,16,NA,NA,NA,NA
1994-11-17 12:00:00,1994,11,17,NA,NA,NA,NA
1994-11-18 12:00:00,1994,11,18,7.61111111111111,9.11111111111111,8.22222222222222,NA
1994-11-19 12:00:00,1994,11,19,NA,NA,NA,NA
1994-11-20 12:00:00,1994,11,20,NA,NA,NA,NA
1994-11-21 12:00:00,1994,11,21,9.22222222222222,10.5,9.94444444444444,0
1994-11-22 12:00:00,1994,11,22,5.22222222222222,11.5,9.38888888888889,0
1994-11-23 12:00:00,1994,11,23,NA,NA,NA,NA
1994-11-24 12:00:00,1994,11,24,9.22222222222222,10.6111111111111,9.77777777777778,NA
1994-11-25 12:00:00,1994,11,25,7,9,8,0
1994-11-26 12:00:00,1994,11,26,NA,NA,NA,NA
1994-11-27 12:00:00,1994,11,27,NA,NA,NA,NA
1994-11-28 12:00:00,1994,11,28,NA,NA,NA,NA
1994-11-29 12:00:00,1994,11,29,NA,NA,NA,NA
1994-11-30 12:00:00,1994,11,30,NA,NA,NA,NA
1994-12-01 12:00:00,1994,12,1,NA,NA,NA,NA
1994-12-02 12:00:00,1994,12,2,NA,NA,NA,NA
1994-12-03 12:00:00,1994,12,3,NA,NA,NA,NA
1994-12-04 12:00:00,1994,12,4,NA,NA,NA,NA
1994-12-05 12:00:00,1994,12,5,8.61111111111111,11.3888888888889,9.88888888888889,0
1994-12-06 12:00:00,1994,12,6,NA,NA,NA,NA
1994-12-07 12:00:00,1994,12,7,2.27777777777778,8.77777777777778,5.72222222222222,0
1994-12-08 12:00:00,1994,12,8,6.38888888888889,9.5,8.27777777777778,0
1994-12-09 12:00:00,1994,12,9,NA,NA,NA,NA
1994-12-10 12:00:00,1994,12,10,NA,NA,NA,NA
1994-12-11 12:00:00,1994,12,11,NA,NA,NA,NA
1994-12-12 12:00:00,1994,12,12,10.7222222222222,12.8888888888889,11.8888888888889,0
1994-12-13 12:00:00,1994,12,13,NA,NA,NA,NA
1994-12-14 12:00:00,1994,12,14,-4.77777777777778,6.5,2.55555555555556,134.112
1994-12-15 12:00:00,1994,12,15,-1.22222222222222,0.999999999999998,0,0
1994-12-16 12:00:00,1994,12,16,-0.499999999999999,3,1.5,NA
1994-12-17 12:00:00,1994,12,17,NA,NA,NA,NA
1994-12-18 12:00:00,1994,12,18,NA,NA,NA,NA
1994-12-19 12:00:00,1994,12,19,NA,NA,NA,NA
1994-12-20 12:00:00,1994,12,20,NA,NA,NA,NA
1994-12-21 12:00:00,1994,12,21,0.111111111111113,3.5,1.5,0
1994-12-22 12:00:00,1994,12,22,0.499999999999999,3.38888888888889,2,0
1994-12-23 12:00:00,1994,12,23,NA,NA,NA,NA
1994-12-24 12:00:00,1994,12,24,NA,NA,NA,NA
1994-12-25 12:00:00,1994,12,25,NA,NA,NA,NA
1994-12-26 12:00:00,1994,12,26,NA,NA,NA,NA
1994-12-27 12:00:00,1994,12,27,NA,NA,NA,NA
1994-12-28 12:00:00,1994,12,28,NA,NA,NA,NA
1994-12-29 12:00:00,1994,12,29,NA,NA,NA,NA
1994-12-30 12:00:00,1994,12,30,NA,NA,NA,NA
1994-12-31 12:00:00,1994,12,31,NA,NA,NA,NA
1995-01-01 12:00:00,1995,1,1,NA,NA,NA,NA
1995-01-02 12:00:00,1995,1,2,-0.611111111111112,1.5,0.333333333333334,NA
1995-01-03 12:00:00,1995,1,3,-0.499999999999999,0.499999999999999,-0.111111111111111,NA
1995-01-04 12:00:00,1995,1,4,NA,NA,NA,NA
1995-01-05 12:00:00,1995,1,5,-9.22222222222222,-5.5,-7.16666666666667,0
1995-01-06 12:00:00,1995,1,6,-8.11111111111111,-5,-6.66666666666667,0
1995-01-07 12:00:00,1995,1,7,NA,NA,NA,NA
1995-01-08 12:00:00,1995,1,8,NA,NA,NA,NA
1995-01-09 12:00:00,1995,1,9,0.999999999999998,3.5,2.11111111111111,0
1995-01-10 12:00:00,1995,1,10,3.22222222222222,5,4.05555555555555,0
1995-01-11 12:00:00,1995,1,11,0.999999999999998,3,1.94444444444444,0
1995-01-12 12:00:00,1995,1,12,NA,NA,NA,NA
1995-01-13 12:00:00,1995,1,13,NA,NA,NA,NA
1995-01-14 12:00:00,1995,1,14,NA,NA,NA,NA
1995-01-15 12:00:00,1995,1,15,NA,NA,NA,NA
1995-01-16 12:00:00,1995,1,16,0.111111111111113,4,2.11111111111111,0
1995-01-17 12:00:00,1995,1,17,NA,NA,NA,NA
1995-01-18 12:00:00,1995,1,18,4,5.38888888888889,4.72222222222222,0
1995-01-19 12:00:00,1995,1,19,2.77777777777778,5.5,4.44444444444444,0
1995-01-20 12:00:00,1995,1,20,6.5,8.61111111111111,7.55555555555556,0
1995-01-21 12:00:00,1995,1,21,NA,NA,NA,NA
1995-01-22 12:00:00,1995,1,22,NA,NA,NA,NA
1995-01-23 12:00:00,1995,1,23,5.22222222222222,7.5,6.44444444444444,NA
1995-01-24 12:00:00,1995,1,24,NA,NA,NA,NA
1995-01-25 12:00:00,1995,1,25,1.61111111111111,5.11111111111111,3.16666666666667,NA
1995-01-26 12:00:00,1995,1,26,10.5,11.8888888888889,11.1666666666667,NA
1995-01-27 12:00:00,1995,1,27,0,2.27777777777778,1.22222222222222,NA
1995-01-28 12:00:00,1995,1,28,NA,NA,NA,NA
1995-01-29 12:00:00,1995,1,29,NA,NA,NA,NA
1995-01-30 12:00:00,1995,1,30,3,4.5,3.61111111111111,NA
1995-01-31 12:00:00,1995,1,31,-2.88888888888889,3.5,-0.611111111111112,0
1995-02-01 12:00:00,1995,2,1,8.11111111111111,10,9,0
1995-02-02 12:00:00,1995,2,2,5,7,5.88888888888889,NA
1995-02-03 12:00:00,1995,2,3,0.999999999999998,6.72222222222222,3.44444444444445,0
1995-02-04 12:00:00,1995,2,4,NA,NA,NA,NA
1995-02-05 12:00:00,1995,2,5,NA,NA,NA,NA
1995-02-06 12:00:00,1995,2,6,8.77777777777778,11.2777777777778,9.88888888888889,NA
1995-02-07 12:00:00,1995,2,7,7.11111111111111,8,7.61111111111111,0
1995-02-08 12:00:00,1995,2,8,8.5,10.6111111111111,9.27777777777778,NA
1995-02-09 12:00:00,1995,2,9,0.88888888888889,15.2222222222222,5.77777777777778,0
1995-02-10 12:00:00,1995,2,10,-1,2.22222222222222,0.88888888888889,NA
1995-02-11 12:00:00,1995,2,11,NA,NA,NA,NA
1995-02-12 12:00:00,1995,2,12,NA,NA,NA,NA
1995-02-13 12:00:00,1995,2,13,0.722222222222221,11.3888888888889,6,0
1995-02-14 12:00:00,1995,2,14,0.611111111111112,9,6.27777777777778,0
1995-02-15 12:00:00,1995,2,15,7.22222222222222,14.5,10.5555555555556,NA
1995-02-16 12:00:00,1995,2,16,-0.777777777777777,9.11111111111111,5.16666666666667,0
1995-02-17 12:00:00,1995,2,17,4.61111111111111,8.61111111111111,6.94444444444444,0
1995-02-18 12:00:00,1995,2,18,NA,NA,NA,NA
1995-02-19 12:00:00,1995,2,19,NA,NA,NA,NA
1995-02-20 12:00:00,1995,2,20,NA,NA,NA,NA
1995-02-21 12:00:00,1995,2,21,NA,NA,NA,NA
1995-02-22 12:00:00,1995,2,22,-0.499999999999999,6.72222222222222,4.33333333333333,0
1995-02-23 12:00:00,1995,2,23,NA,NA,NA,NA
1995-02-24 12:00:00,1995,2,24,2.11111111111111,2.77777777777778,2.5,NA
1995-02-25 12:00:00,1995,2,25,NA,NA,NA,NA
1995-02-26 12:00:00,1995,2,26,NA,NA,NA,NA
1995-02-27 12:00:00,1995,2,27,NA,NA,NA,NA
1995-02-28 12:00:00,1995,2,28,NA,NA,NA,NA
1995-03-01 12:00:00,1995,3,1,3.88888888888889,10.2222222222222,8.16666666666667,0
1995-03-02 12:00:00,1995,3,2,NA,NA,NA,NA
1995-03-03 12:00:00,1995,3,3,NA,NA,NA,NA
1995-03-04 12:00:00,1995,3,4,NA,NA,NA,NA
1995-03-05 12:00:00,1995,3,5,NA,NA,NA,NA
1995-03-06 12:00:00,1995,3,6,NA,NA,NA,NA
1995-03-07 12:00:00,1995,3,7,NA,NA,NA,NA
1995-03-08 12:00:00,1995,3,8,NA,NA,NA,NA
1995-03-09 12:00:00,1995,3,9,NA,NA,NA,NA
1995-03-10 12:00:00,1995,3,10,NA,NA,NA,NA
1995-03-11 12:00:00,1995,3,11,NA,NA,NA,NA
1995-03-12 12:00:00,1995,3,12,NA,NA,NA,NA
1995-03-13 12:00:00,1995,3,13,NA,NA,NA,NA
1995-03-14 12:00:00,1995,3,14,NA,NA,NA,NA
1995-03-15 12:00:00,1995,3,15,NA,NA,NA,NA
1995-03-16 12:00:00,1995,3,16,NA,NA,NA,NA
1995-03-17 12:00:00,1995,3,17,NA,NA,NA,NA
1995-03-18 12:00:00,1995,3,18,NA,NA,NA,NA
1995-03-19 12:00:00,1995,3,19,NA,NA,NA,NA
1995-03-20 12:00:00,1995,3,20,NA,NA,NA,NA
1995-03-21 12:00:00,1995,3,21,NA,NA,NA,NA
1995-03-22 12:00:00,1995,3,22,NA,NA,NA,NA
1995-03-23 12:00:00,1995,3,23,NA,NA,NA,NA
1995-03-24 12:00:00,1995,3,24,NA,NA,NA,NA
1995-03-25 12:00:00,1995,3,25,NA,NA,NA,NA
1995-03-26 12:00:00,1995,3,26,NA,NA,NA,NA
1995-03-27 12:00:00,1995,3,27,1.5,6.88888888888889,3.44444444444445,NA
1995-03-28 12:00:00,1995,3,28,-1.77777777777778,4.22222222222222,1.66666666666667,0
1995-03-29 12:00:00,1995,3,29,NA,NA,NA,NA
1995-03-30 12:00:00,1995,3,30,-2.5,6.38888888888889,3,0
1995-03-31 12:00:00,1995,3,31,NA,NA,NA,NA
1995-04-01 12:00:00,1995,4,1,NA,NA,NA,NA
1995-04-02 12:00:00,1995,4,2,NA,NA,NA,NA
1995-04-03 12:00:00,1995,4,3,5,19,14.3333333333333,0
1995-04-04 12:00:00,1995,4,4,NA,NA,NA,NA
1995-04-05 12:00:00,1995,4,5,NA,NA,NA,NA
1995-04-06 12:00:00,1995,4,6,NA,NA,NA,NA
1995-04-07 12:00:00,1995,4,7,7.77777777777778,16.2222222222222,12.6111111111111,NA
1995-04-08 12:00:00,1995,4,8,NA,NA,NA,NA
1995-04-09 12:00:00,1995,4,9,NA,NA,NA,NA
1995-04-10 12:00:00,1995,4,10,3.22222222222222,7.5,5.77777777777778,NA
1995-04-11 12:00:00,1995,4,11,5,10,6.66666666666667,NA
1995-04-12 12:00:00,1995,4,12,1.11111111111111,13.6111111111111,7.72222222222222,0
1995-04-13 12:00:00,1995,4,13,NA,NA,NA,NA
1995-04-14 12:00:00,1995,4,14,NA,NA,NA,NA
1995-04-15 12:00:00,1995,4,15,NA,NA,NA,NA
1995-04-16 12:00:00,1995,4,16,NA,NA,NA,NA
1995-04-17 12:00:00,1995,4,17,NA,NA,NA,NA
1995-04-18 12:00:00,1995,4,18,NA,NA,NA,NA
1995-04-19 12:00:00,1995,4,19,3.61111111111111,7.5,5.27777777777778,0
1995-04-20 12:00:00,1995,4,20,2.11111111111111,8.5,6.77777777777778,0
1995-04-21 12:00:00,1995,4,21,NA,NA,NA,NA
1995-04-22 12:00:00,1995,4,22,NA,NA,NA,NA
1995-04-23 12:00:00,1995,4,23,NA,NA,NA,NA
1995-04-24 12:00:00,1995,4,24,NA,NA,NA,NA
1995-04-25 12:00:00,1995,4,25,NA,NA,NA,NA
1995-04-26 12:00:00,1995,4,26,NA,NA,NA,NA
1995-04-27 12:00:00,1995,4,27,8.22222222222222,10.1111111111111,9.33333333333333,0
1995-04-28 12:00:00,1995,4,28,5.11111111111111,12.5,8.94444444444444,0
1995-04-29 12:00:00,1995,4,29,NA,NA,NA,NA
1995-04-30 12:00:00,1995,4,30,NA,NA,NA,NA
1995-05-01 12:00:00,1995,5,1,NA,NA,NA,NA
1995-05-02 12:00:00,1995,5,2,NA,NA,NA,NA
1995-05-03 12:00:00,1995,5,3,10.3888888888889,21.2222222222222,17.1666666666667,0
1995-05-04 12:00:00,1995,5,4,10.5,24.2222222222222,18.7777777777778,0
1995-05-05 12:00:00,1995,5,5,12,25.5,20.1666666666667,0
1995-05-06 12:00:00,1995,5,6,NA,NA,NA,NA
1995-05-07 12:00:00,1995,5,7,NA,NA,NA,NA
1995-05-08 12:00:00,1995,5,8,NA,NA,NA,NA
1995-05-09 12:00:00,1995,5,9,NA,NA,NA,NA
1995-05-10 12:00:00,1995,5,10,6.72222222222222,13,9.83333333333334,NA
1995-05-11 12:00:00,1995,5,11,6,14.6111111111111,10.6111111111111,0
1995-05-12 12:00:00,1995,5,12,5.22222222222222,14.3888888888889,11.0555555555556,0
1995-05-13 12:00:00,1995,5,13,NA,NA,NA,NA
1995-05-14 12:00:00,1995,5,14,NA,NA,NA,NA
1995-05-15 12:00:00,1995,5,15,8.22222222222222,14.5,10.8333333333333,0
1995-05-16 12:00:00,1995,5,16,NA,NA,NA,NA
1995-05-17 12:00:00,1995,5,17,NA,NA,NA,NA
1995-05-18 12:00:00,1995,5,18,7.77777777777778,9.77777777777778,8.83333333333333,NA
1995-05-19 12:00:00,1995,5,19,NA,NA,NA,NA
1995-05-20 12:00:00,1995,5,20,NA,NA,NA,NA
1995-05-21 12:00:00,1995,5,21,NA,NA,NA,NA
1995-05-22 12:00:00,1995,5,22,6.72222222222222,18.6111111111111,13.8333333333333,0
1995-05-23 12:00:00,1995,5,23,11,22.7222222222222,17.8888888888889,0
1995-05-24 12:00:00,1995,5,24,16,25.6111111111111,22.2222222222222,0
1995-05-25 12:00:00,1995,5,25,NA,NA,NA,NA
1995-05-26 12:00:00,1995,5,26,14.2222222222222,20.1111111111111,17.1666666666667,NA
1995-05-27 12:00:00,1995,5,27,NA,NA,NA,NA
1995-05-28 12:00:00,1995,5,28,NA,NA,NA,NA
1995-05-29 12:00:00,1995,5,29,14.7777777777778,17.2222222222222,15.7222222222222,NA
1995-05-30 12:00:00,1995,5,30,13.5,18,15.0555555555556,0
1995-05-31 12:00:00,1995,5,31,14.2222222222222,18,15.8888888888889,3.048
1995-06-01 12:00:00,1995,6,1,NA,NA,NA,NA
1995-06-02 12:00:00,1995,6,2,11,19,15.8333333333333,0
1995-06-03 12:00:00,1995,6,3,NA,NA,NA,NA
1995-06-04 12:00:00,1995,6,4,NA,NA,NA,NA
1995-06-05 12:00:00,1995,6,5,NA,NA,NA,NA
1995-06-06 12:00:00,1995,6,6,10.5,17.6111111111111,15.5,NA
1995-06-07 12:00:00,1995,6,7,NA,NA,NA,NA
1995-06-08 12:00:00,1995,6,8,10.5,16,13.0555555555556,NA
1995-06-09 12:00:00,1995,6,9,7.27777777777778,14.2777777777778,11.2777777777778,NA
1995-06-10 12:00:00,1995,6,10,NA,NA,NA,NA
1995-06-11 12:00:00,1995,6,11,NA,NA,NA,NA
1995-06-12 12:00:00,1995,6,12,10.3888888888889,14.6111111111111,13.3333333333333,NA
1995-06-13 12:00:00,1995,6,13,10.2777777777778,15.2777777777778,12.6111111111111,0
1995-06-14 12:00:00,1995,6,14,10.2777777777778,14.2777777777778,12.6111111111111,NA
1995-06-15 12:00:00,1995,6,15,NA,NA,NA,NA
1995-06-16 12:00:00,1995,6,16,8.5,12.5,10.9444444444444,NA
1995-06-17 12:00:00,1995,6,17,NA,NA,NA,NA
1995-06-18 12:00:00,1995,6,18,NA,NA,NA,NA
1995-06-19 12:00:00,1995,6,19,NA,NA,NA,NA
1995-06-20 12:00:00,1995,6,20,NA,NA,NA,NA
1995-06-21 12:00:00,1995,6,21,18.2777777777778,24.5,21.8333333333333,0
1995-06-22 12:00:00,1995,6,22,12,15.6111111111111,13.7777777777778,0
1995-06-23 12:00:00,1995,6,23,10.1111111111111,17.5,14.7222222222222,0
1995-06-24 12:00:00,1995,6,24,NA,NA,NA,NA
1995-06-25 12:00:00,1995,6,25,NA,NA,NA,NA
1995-06-26 12:00:00,1995,6,26,17.3888888888889,27,23.5,0
1995-06-27 12:00:00,1995,6,27,21,28.5,24.7777777777778,0
1995-06-28 12:00:00,1995,6,28,21.7222222222222,28.7777777777778,24.6111111111111,0
1995-06-29 12:00:00,1995,6,29,NA,NA,NA,NA
1995-06-30 12:00:00,1995,6,30,NA,NA,NA,NA
1995-07-01 12:00:00,1995,7,1,NA,NA,NA,NA
1995-07-02 12:00:00,1995,7,2,NA,NA,NA,NA
1995-07-03 12:00:00,1995,7,3,17.1111111111111,22,20.1111111111111,0
1995-07-04 12:00:00,1995,7,4,NA,NA,NA,NA
1995-07-05 12:00:00,1995,7,5,13.5,21.2222222222222,18.2222222222222,0
1995-07-06 12:00:00,1995,7,6,NA,NA,NA,NA
1995-07-07 12:00:00,1995,7,7,17.2777777777778,27,23.0555555555556,0
1995-07-08 12:00:00,1995,7,8,NA,NA,NA,NA
1995-07-09 12:00:00,1995,7,9,NA,NA,NA,NA
1995-07-10 12:00:00,1995,7,10,19,34,28.2222222222222,0
1995-07-11 12:00:00,1995,7,11,20,32,25.7777777777778,NA
1995-07-12 12:00:00,1995,7,12,17.1111111111111,26,22.5555555555556,0
1995-07-13 12:00:00,1995,7,13,NA,NA,NA,NA
1995-07-14 12:00:00,1995,7,14,22.1111111111111,27.5,25.5555555555556,0
1995-07-15 12:00:00,1995,7,15,NA,NA,NA,NA
1995-07-16 12:00:00,1995,7,16,NA,NA,NA,NA
1995-07-17 12:00:00,1995,7,17,15.7222222222222,22.1111111111111,19.2777777777778,NA
1995-07-18 12:00:00,1995,7,18,16.2777777777778,21.5,18.7777777777778,0
1995-07-19 12:00:00,1995,7,19,19.2222222222222,26,22.6666666666667,0
1995-07-20 12:00:00,1995,7,20,NA,NA,NA,NA
1995-07-21 12:00:00,1995,7,21,22.6111111111111,36.1111111111111,30.5,0
1995-07-22 12:00:00,1995,7,22,NA,NA,NA,NA
1995-07-23 12:00:00,1995,7,23,NA,NA,NA,NA
1995-07-24 12:00:00,1995,7,24,13.7777777777778,27,22.1666666666667,0
1995-07-25 12:00:00,1995,7,25,15,28.3888888888889,22.8888888888889,0
1995-07-26 12:00:00,1995,7,26,18.7222222222222,30.5,25.2777777777778,0
1995-07-27 12:00:00,1995,7,27,18,24,20.3333333333333,NA
1995-07-28 12:00:00,1995,7,28,18.3888888888889,22.2777777777778,20.1666666666667,0
1995-07-29 12:00:00,1995,7,29,NA,NA,NA,NA
1995-07-30 12:00:00,1995,7,30,NA,NA,NA,NA
1995-07-31 12:00:00,1995,7,31,19.6111111111111,31,26.8888888888889,0
1995-08-01 12:00:00,1995,8,1,NA,NA,NA,NA
1995-08-02 12:00:00,1995,8,2,NA,NA,NA,NA
1995-08-03 12:00:00,1995,8,3,17.2222222222222,29.5,24.6666666666667,0
1995-08-04 12:00:00,1995,8,4,19,27.5,24.2777777777778,0
1995-08-05 12:00:00,1995,8,5,NA,NA,NA,NA
1995-08-06 12:00:00,1995,8,6,NA,NA,NA,NA
1995-08-07 12:00:00,1995,8,7,NA,NA,NA,NA
1995-08-08 12:00:00,1995,8,8,11.3888888888889,20.7777777777778,16.1666666666667,0
1995-08-09 12:00:00,1995,8,9,13.5,28,22.6111111111111,0
