"Date","Type","JDay","Coef","VIP","MetricMean","MetricStdev"
718,"Heat",-166,0.0359850024977286,0.406615992231234,313.892138574029,65.5476197453781
719,"Heat",-165,-0.00851619536639424,0.431761617657834,327.742883899978,57.0458417081315
720,"Heat",-164,-0.0451785714691554,1.02575163894205,320.004094829381,59.5140837389507
721,"Heat",-163,-0.0711850769891795,0.809905990587658,322.814189245615,63.2725782149376
722,"Heat",-162,-0.0462486156945853,0.659378207459226,331.17644355579,55.3477807610312
723,"Heat",-161,0.0970479886125539,0.653587152246853,322.943645061571,57.6853946739648
724,"Heat",-160,0.0388258214134359,0.66377293098858,327.103796898526,62.1094044911645
725,"Heat",-159,0.0695112452447168,0.421456400967578,321.654947363688,62.9810022315814
726,"Heat",-158,-0.108748992975412,0.801013165671724,333.096448549573,58.0135689539886
727,"Heat",-157,-0.0243181441313719,0.209943987490485,340.297888046014,59.9620941954001
728,"Heat",-156,-0.0561464826009867,0.674236339940269,337.136468207738,58.725297564867
729,"Heat",-155,-0.106584781644021,0.799224558570563,345.366466646495,55.7186893405161
730,"Heat",-154,-0.0226052883758172,0.491524420984806,330.485941573189,57.4567477161997
731,"Heat",-153,0.11888577132362,0.899920992177894,322.786379076287,58.1393557572698
801,"Heat",-152,0.171798694822321,1.28639165036066,335.545450114098,54.6448222670241
802,"Heat",-151,0.0244461814034033,0.750070854131592,328.589629660123,49.4590866086629
803,"Heat",-150,-0.0659839148642152,0.492875598368952,339.003973359472,53.6138778520624
804,"Heat",-149,-0.0892969271176355,0.567291845645905,343.801829651011,57.032129485687
805,"Heat",-148,-0.0287656403561657,0.338553131757764,338.031322600376,50.7964742740661
806,"Heat",-147,-0.096303075840188,0.626471899751249,329.947894339965,53.7771965690952
807,"Heat",-146,-0.0403587983462229,0.487731068100226,339.881453502441,52.1757016981285
808,"Heat",-145,-0.0649922921767632,0.447483754808213,339.391467560845,48.741976824745
809,"Heat",-144,-0.0324214271202197,0.645608103004959,336.617947989387,51.1328732186949
810,"Heat",-143,-0.151718983896492,0.925968627627516,330.314601037575,54.1722154045627
811,"Heat",-142,-0.226434424167961,1.39280874309318,326.333623502941,60.9765409375207
812,"Heat",-141,-0.141147223408473,1.45472547515934,322.619148673165,53.3401402337403
813,"Heat",-140,0.086364347019039,0.383722583968907,323.508993944829,54.5020731590382
814,"Heat",-139,-0.0700137607975796,0.562651850847829,335.195005231158,49.348645435168
815,"Heat",-138,0.0703283528206783,0.389153819176502,332.309322055146,54.5920915076813
816,"Heat",-137,0.123528453335342,0.694464733605839,323.51100226101,60.4239995631028
817,"Heat",-136,0.0474146066723361,1.05942202205409,316.121879778635,55.3467365534126
818,"Heat",-135,-0.207412918723585,2.42631946947526,313.385324771194,65.3140248835453
819,"Heat",-134,-0.183508375342318,2.01281186692036,314.946783569246,61.594219144045
820,"Heat",-133,-0.070642860850782,1.6556473536098,322.114288065269,61.4717069826155
821,"Heat",-132,-0.000121041121483178,1.01830152137709,307.715984745555,60.8930719845043
822,"Heat",-131,-0.0572132165323631,1.12617484024643,309.324118504005,60.0774781593858
823,"Heat",-130,-0.0386183666288117,1.18541652724589,305.398822660572,66.5545034275576
824,"Heat",-129,0.0154749426540784,0.918852772237939,302.281042458575,63.922263424939
825,"Heat",-128,0.0885925315699394,0.883356511196024,300.870687097082,61.7567920357422
826,"Heat",-127,-0.089579762863049,0.936797256239102,303.634730679451,69.3921028628978
827,"Heat",-126,-0.166794050875861,1.70012181000224,295.564805598483,62.2278014097362
828,"Heat",-125,-0.0250936913722548,0.973002384994437,284.347983923828,63.929548112541
829,"Heat",-124,0.0206009552513215,0.411762297868985,287.317038579095,61.7955857414702
830,"Heat",-123,0.0048983560894931,0.364042710881817,281.281271113494,59.7632588371269
831,"Heat",-122,0.033074899443976,0.625734521896003,269.340136255811,64.4524288997544
901,"Heat",-121,0.0808270382160987,0.628855160811394,273.302445982039,71.8511742284088
902,"Heat",-120,0.0573067435623237,0.44612214027702,277.479388043952,67.6214847000195
903,"Heat",-119,0.0969768556390897,0.736896151635372,276.131885061568,58.4334621312174
904,"Heat",-118,-0.00312578560406123,0.582859570782029,264.726569067426,66.4752139033336
905,"Heat",-117,-0.0707219774736198,0.497519883224097,266.183265127128,71.3323900598923
906,"Heat",-116,-0.218130648612698,1.50020299381488,249.150544332155,70.2710011653984
907,"Heat",-115,-0.104714348072638,1.14414919360096,255.890001903552,73.4640961425148
908,"Heat",-114,-0.0756936916361263,0.503893718934847,254.320289626508,69.3210282525403
909,"Heat",-113,-0.00796937089704363,0.193133827121593,263.825253800501,72.8320156082603
910,"Heat",-112,0.0105802034878543,0.415820330170803,254.805795334543,75.8814879054209
911,"Heat",-111,-0.0190570027976648,0.240696771067878,260.44871716078,71.6474265964734
912,"Heat",-110,-0.0164925581536041,0.399440669171308,243.559422265388,74.9048752379448
913,"Heat",-109,0.0762593516438437,0.464733774144979,234.523026779496,76.4315950843401
914,"Heat",-108,0.0407506631765669,0.326991015610923,235.846206073079,70.308166962809
915,"Heat",-107,-0.0844512499416125,0.454934723028895,229.226769872965,71.4918910171106
916,"Heat",-106,-0.0995430305861177,0.544941337703847,232.528622144136,82.5654209278727
917,"Heat",-105,-0.066549404299025,0.415061165270483,225.53589925426,89.0270140840782
918,"Heat",-104,-0.0657355695433681,0.549043871659447,217.821430527906,89.9624839779457
919,"Heat",-103,-0.161958221130606,0.879784343636665,220.565135443116,82.8131764449449
920,"Heat",-102,-0.163002923973881,0.940484730492366,220.116110676945,87.607755617511
921,"Heat",-101,-0.0461464420720488,0.414124019208534,214.58559864611,86.733318954161
922,"Heat",-100,-0.0198475374653297,0.479622190238594,219.800227086987,83.1321119182735
923,"Heat",-99,0.0400593214424459,0.629472142413968,199.081169519385,73.8859231652826
924,"Heat",-98,0.0954338908101362,0.758187720142689,208.989026336834,81.9179810356398
925,"Heat",-97,0.0441644244793791,0.556712890732138,206.414449936834,83.8239330934504
926,"Heat",-96,-0.0548029399189758,0.535956626506369,200.934907422296,74.4457757562292
927,"Heat",-95,0.0704764616217298,0.711089299021874,202.723987264966,77.4188104377133
928,"Heat",-94,0.0327479688633775,0.770246643595759,193.35992423376,74.0427818848063
929,"Heat",-93,0.0481695154876398,0.516894201605331,208.009884252221,84.4922592183484
930,"Heat",-92,-0.00512060090010923,0.586547263158747,190.916440644628,82.7893801760387
1001,"Heat",-91,-0.0464803288231734,0.871734991860228,179.681819918947,73.7576933388329
1002,"Heat",-90,0.0583126458217485,0.421661873567641,181.949674629634,74.7612839681294
1003,"Heat",-89,0.0441026680589486,0.416641019992222,180.258704367309,89.7714939167966
1004,"Heat",-88,-0.0251387374048898,0.125447119841999,181.771345072044,88.0592240125423
1005,"Heat",-87,0.0351344115982893,0.529978255986459,175.136089302603,73.9096360078842
1006,"Heat",-86,0.132081515220938,0.945199169374302,177.742963388881,86.0639131128809
1007,"Heat",-85,0.130287717175425,0.812174616741134,168.563494364109,76.7197736492113
1008,"Heat",-84,0.113652224882625,0.96926081185412,150.229457021298,73.0270740464153
1009,"Heat",-83,0.0777894568686773,0.687568629573579,158.459269119272,76.842776352193
1010,"Heat",-82,0.0364414364492986,0.888459057610711,161.755334464484,82.8194344280875
1011,"Heat",-81,0.0202132901168078,0.98081379102134,148.94677857784,88.7922980886619
1012,"Heat",-80,0.0170572512642428,0.652306948478989,131.628509572783,84.9004251710841
1013,"Heat",-79,-0.0606070209257859,0.306470816657068,126.450550930024,84.4200566852008
1014,"Heat",-78,-0.0702078903877418,0.469446984409178,128.559979451108,87.7608738814819
1015,"Heat",-77,-0.00132252219868895,0.495004491466305,124.61575051879,85.9511648530777
1016,"Heat",-76,0.0263452110293191,0.173399562596575,112.82193026565,79.0865722550158
1017,"Heat",-75,-0.0696542044507633,0.591331952072561,103.662925453508,66.9937731384446
1018,"Heat",-74,0.0208177447378065,0.489045989663548,101.493562990987,71.3207062093726
1019,"Heat",-73,-0.0691552877883401,1.00814043551514,105.969907845871,77.5934157054508
1020,"Heat",-72,-0.0414831279649838,0.984222178062263,100.8995800735,72.1069686205822
1021,"Heat",-71,-0.0608321931818997,0.938290020201292,103.127905748301,80.3992049388609
1022,"Heat",-70,-0.0326253631039322,0.852838282485356,106.18168549887,86.7641491618727
1023,"Heat",-69,0.00501178116672593,1.04634062508797,103.465485320592,76.5156314897055
1024,"Heat",-68,0.0446339881171245,0.790910316542483,94.7056549326134,66.1681094057461
1025,"Heat",-67,0.0769106212428678,0.724381265850788,92.1555626818496,63.7671954963977
1026,"Heat",-66,0.0124505018436717,1.2110614625528,92.2557588766878,72.643801589008
1027,"Heat",-65,-0.0641956417149767,1.13480375529141,85.8823716352318,72.4056954214298
1028,"Heat",-64,-0.0835379909008148,0.963721843351364,92.4121887407857,76.0086583248369
1029,"Heat",-63,0.132697313074473,0.817127797759152,74.9786348794703,60.6696619987692
1030,"Heat",-62,0.0642551072518621,0.544204314573172,73.4897395377739,67.2116066739546
1031,"Heat",-61,0.0357831514999993,0.294548779789296,72.1626887629224,63.3082430421426
1101,"Heat",-60,0.0455036596055492,0.458182715836881,76.1275806198063,61.6338706179187
1102,"Heat",-59,-0.0597629619862058,0.334009992912767,80.2506551629698,65.591499694894
1103,"Heat",-58,0.00735360007516288,0.29061910844949,70.8064939877848,61.6708764648665
1104,"Heat",-57,-0.0132583089722718,0.191365219947326,63.1481546920499,56.1574746038924
1105,"Heat",-56,0.0629121220160062,0.771506650133475,50.5021346938574,48.0441801125202
1106,"Heat",-55,0.126070574292544,0.759326023614377,46.2178246299322,48.4617383661196
1107,"Heat",-54,0.121266405764852,0.671425477408886,44.3702215637434,48.9452821413723
1108,"Heat",-53,0.178883851365715,1.05356781530492,45.0910730133377,43.2884216976047
1109,"Heat",-52,0.179300022304993,1.17701316024635,45.7524997199294,47.8659035781902
1110,"Heat",-51,0.0861592033614122,0.645728375142433,44.3491125733218,45.7822509957578
1111,"Heat",-50,-0.014285942195179,0.648160041315437,41.8326832066173,44.2792081122668
1112,"Heat",-49,-0.0375523983720581,0.789239666502347,37.3782004823948,42.0388552494421
1113,"Heat",-48,-0.0446665954213454,0.290145676357371,33.5797828296157,37.3898435206671
1114,"Heat",-47,-0.0340620381502966,0.329391682722181,36.0586885524141,52.2303239407867
1115,"Heat",-46,0.0177767026535231,0.277162190431947,37.0979297942112,51.0426926779123
1116,"Heat",-45,0.0804982250967666,0.53224173679161,32.9306821086412,46.6170556641761
1117,"Heat",-44,0.100041861781572,0.52284488242562,29.222874036548,41.6928808556466
1118,"Heat",-43,0.0457754002306654,0.675506887008221,28.2494534778492,35.9930227713161
1119,"Heat",-42,0.082833348594322,1.29036211134273,29.5267421944122,40.124669704316
1120,"Heat",-41,0.085504680389901,0.682696428044328,27.236225312213,40.9488775869535
1121,"Heat",-40,0.0402474188971931,0.219967230542738,26.7069602033467,38.6589093620433
1122,"Heat",-39,0.128850736535266,0.604055021767023,32.2469144438139,43.9748642565285
1123,"Heat",-38,0.12624354004481,0.64748501711295,32.931173831558,47.049670629058
1124,"Heat",-37,0.0406235593122281,0.285399232667158,28.9799085384486,44.76724270325
1125,"Heat",-36,0.133315050334776,0.724276905339227,25.53032201709,39.681034658709
1126,"Heat",-35,0.079183552809658,0.627437674676858,20.1537095957417,33.0096793818331
1127,"Heat",-34,0.141906150017636,0.921189666921558,15.5917100734842,27.8694449380011
1128,"Heat",-33,0.130179255674768,0.968197360663173,12.3058484474801,18.8926328962266
1129,"Heat",-32,0.115934458649076,0.86133392818158,15.1951513972816,23.0887354026807
1130,"Heat",-31,-0.0112181403280122,0.678166225868988,15.7788809047655,25.7919117867915
1201,"Heat",-30,-0.0160232726022114,0.442725318343691,17.1658272860648,27.9337082174514
1202,"Heat",-29,0.0735929985280156,0.713343010555682,18.051984756902,32.9712911664758
1203,"Heat",-28,0.0377835013410612,0.650769489420249,17.8649476976867,32.775192359718
1204,"Heat",-27,0.0138881587404741,0.416233946515675,15.4414984340043,28.203478303076
1205,"Heat",-26,0.0750983596909338,0.661929110414107,18.6097252007778,36.8584882464057
1206,"Heat",-25,0.115972949983243,1.00897888906413,14.3931822515814,25.1675219010515
1207,"Heat",-24,0.0737516282033347,0.935611465924436,14.5205952581435,29.4798819068119
1208,"Heat",-23,0.0862853575504762,0.747113287758439,15.3138644484683,26.4793049894425
1209,"Heat",-22,0.0550691831095746,0.636763844047431,13.3423325596822,19.5370899230297
1210,"Heat",-21,-0.025399460437893,0.209937297072571,11.9673154877019,22.5506003435064
1211,"Heat",-20,0.0486422278271931,0.641104797492425,14.7264281361717,35.2021259045297
1212,"Heat",-19,0.0972687050561047,0.954570625628039,15.241168505942,35.4747895518389
1213,"Heat",-18,0.0418105427384154,0.477634655889268,13.5407350060133,24.5477909207727
1214,"Heat",-17,-0.0975058164941579,0.820598714326218,11.506705936385,19.5835311926562
1215,"Heat",-16,-0.054070276893467,0.460180990485685,11.5201269950651,19.1840110124982
1216,"Heat",-15,-0.0409577752617767,0.611904413832955,10.4022803632264,22.830188125443
1217,"Heat",-14,-0.0249535379552975,0.585636745271595,12.329821961944,31.8012237983404
1218,"Heat",-13,-0.0819945226090349,0.862131115413031,13.2950429443265,30.8435794642831
1219,"Heat",-12,-0.131085692668321,1.15274451741815,14.2576350812178,27.0642787446997
1220,"Heat",-11,-0.0478906756995599,0.576189784757173,10.6820793303285,20.9439050435796
1221,"Heat",-10,-0.118776862543318,0.952051993847065,12.6543020863988,28.190080738019
1222,"Heat",-9,-0.0537496611960119,0.503755570693853,14.3371389186773,29.0702826682439
1223,"Heat",-8,-0.00104110973121773,0.30026305445599,17.3217512697536,26.1958148619825
1224,"Heat",-7,0.00738421299687605,0.644277942645932,19.1182639727445,30.1494287863175
1225,"Heat",-6,0.0775254715328384,0.642823035603657,17.5291177946839,31.6076460726352
1226,"Heat",-5,0.073351278553845,0.61244747522135,14.2857436684302,29.0152956748659
1227,"Heat",-4,0.00814913923211897,0.423132766827209,13.6513507013288,24.466925633438
1228,"Heat",-3,0.0799253064969831,0.700156109675703,13.6451266661711,30.0254117391112
1229,"Heat",-2,0.0656078369212596,0.785501708551327,11.4233412585915,22.8893592675662
1230,"Heat",-1,0.0459167114300198,0.259324582721681,9.75759748742436,17.9240419325599
1231,"Heat",0,0.0676622070576288,0.482434764637554,11.5383310854511,19.6725956633991
101,"Heat",1,-0.046179479253081,0.654904741128306,9.27841079409115,17.7758846931661
102,"Heat",2,-0.0502988636451038,0.875472851906385,11.8543847995178,20.4235334289152
103,"Heat",3,-0.0620613221001927,1.07625991807183,10.1461675689521,15.4292568654526
104,"Heat",4,-0.00912279114108037,0.580582499301535,11.0593369003828,20.8813592724217
105,"Heat",5,-0.0665714525758788,0.660992533647862,12.1018256991128,26.4918137486358
106,"Heat",6,-0.0775835736357633,1.24630963573071,13.3186980732084,25.2800079843151
107,"Heat",7,-0.0465525215425989,1.98174136184193,10.2451803797911,19.0113844050212
108,"Heat",8,-0.155372455965584,2.03648359553326,10.4381522429994,21.2837566535383
109,"Heat",9,-0.0714985190771237,1.83294010824359,13.0921317340387,26.8760657110476
110,"Heat",10,-0.0219837725619939,1.14294755829239,14.012466197866,27.0212768252207
111,"Heat",11,0.0301676881185288,1.01392197678788,12.1080221610017,21.1570295506462
112,"Heat",12,0.0101363849221009,0.895238120503259,9.67281628896004,19.2084891820419
113,"Heat",13,-0.0439269321454569,1.04675717647921,12.8529683428771,25.9266182059172
114,"Heat",14,-0.060947756895623,0.78096442916997,9.68311012959378,19.3826827090756
115,"Heat",15,-0.142511230314905,0.911160786318627,9.87523974734108,25.6079006865027
116,"Heat",16,-0.138965899455376,1.30686176747363,11.8837507982768,24.3484051449433
117,"Heat",17,-0.0389900272538228,1.34839129741982,7.0501935038535,14.0307928526381
118,"Heat",18,0.0603092898740323,0.910802427713614,7.93556200149125,20.5435421469704
119,"Heat",19,0.0335849842094942,0.699018568919478,8.74687197491862,24.4376298897264
120,"Heat",20,0.0705820784073685,0.878636881771373,10.4593911004802,25.4373373427324
121,"Heat",21,-0.135402258306271,1.57479143186147,8.04823930059406,17.4148540656806
122,"Heat",22,0.00549845244235492,0.696947452378784,9.24172675635111,16.4967280991022
123,"Heat",23,-0.106888876202377,0.996680631218251,10.0678811602981,16.8071245708831
124,"Heat",24,-0.0175945732994867,0.633510188809945,10.1423975392238,19.9114083013517
125,"Heat",25,-0.00415356810293681,0.247959467579512,14.4749405425215,25.7946214269393
126,"Heat",26,-0.0392768878535912,0.241664641261592,11.1336495537467,21.0770823968405
127,"Heat",27,-0.211448097433945,1.09416528534456,10.8220141957298,24.7318995431006
128,"Heat",28,-0.174447100155828,1.35401064300199,11.9060392744773,25.1466917782759
129,"Heat",29,-0.147804835276046,0.973545497744243,11.8377209429216,23.2236779791214
130,"Heat",30,-0.176349459566491,1.18006584544967,14.7079411477028,26.5214351061453
131,"Heat",31,-0.147047982041981,1.13992934219382,12.5082694268045,22.0501736992377
201,"Heat",32,-0.0896879030026378,1.00181883144276,12.8680803596582,25.9207217190035
202,"Heat",33,-0.134678352340168,1.48056872515661,13.8452849844873,30.896207787859
203,"Heat",34,-0.150980855798546,1.43011968126539,11.4687794205566,30.1277199834173
204,"Heat",35,-0.0654629513219911,0.880861978126183,11.52119858911,28.831593722232
205,"Heat",36,-0.113154229586934,1.26163825822832,16.7676479510923,34.9743023200121
206,"Heat",37,-0.13173860327816,1.35514763509434,19.2106274318422,32.7985575893992
207,"Heat",38,-0.151767768159386,1.6658975923718,16.1324065922695,25.629985905315
208,"Heat",39,-0.194578795038749,1.70031284904561,13.516958999549,22.7541538394149
209,"Heat",40,-0.235598879633237,1.90041979849428,12.1297679529901,19.4714016568943
210,"Heat",41,-0.202021098671055,1.97706546079741,10.5751325809804,17.3227274975969
211,"Heat",42,-0.144925506894231,1.75739311086383,15.3933060236904,26.43744591594
212,"Heat",43,-0.105039928942269,1.40653725043818,17.337255415,29.9928714867
213,"Heat",44,-0.0441585030029913,0.943711189370664,10.4492706440333,20.4636559336284
214,"Heat",45,-0.203501783731455,1.85071636535688,8.94082951305358,22.0798163893182
215,"Heat",46,-0.132811123688884,1.57941288288725,11.4702274678651,25.7834764302668
216,"Heat",47,-0.150568997868867,1.46257581126854,8.90486220771943,17.5576162572186
217,"Heat",48,-0.315889160929316,2.47961900359156,6.73971062025385,15.5596884562034
218,"Heat",49,-0.289515644383791,2.53414742301913,8.31361752159907,16.8988491493801
219,"Heat",50,-0.299783012750864,2.91170258938469,9.65187672145097,18.1564786718413
220,"Heat",51,-0.219782474929238,2.61172567864298,16.7591240303905,30.9926325804046
221,"Heat",52,-0.132430156974478,1.9246310274201,19.408561028462,30.7945134963167
222,"Heat",53,-0.167844472252849,2.13123128565136,17.2290920210554,25.9204351422558
223,"Heat",54,-0.199008801033701,2.54732408285535,16.4633689920786,26.5927655501217
224,"Heat",55,-0.252088847521181,2.74042827351174,24.2233619255678,38.5288504645946
225,"Heat",56,-0.17905062025022,2.26982422403293,23.6126198206715,33.563363760765
226,"Heat",57,-0.331440397645008,2.5814659692596,25.827358318712,34.0112467975546
227,"Heat",58,-0.296932290482241,1.98368315684242,25.4877735492946,37.3109370949754
228,"Heat",59,-0.147680960120206,1.28287416399828,25.8534878296174,33.1554371329259
301,"Heat",60,-0.150014363477396,1.27849905723162,27.1218509554971,35.4977145205115
302,"Heat",61,-0.176717134857569,1.3959935233936,23.5402582780871,37.5385409803572
303,"Heat",62,-0.125242406429193,1.37241041824904,26.2767625342889,36.8369968802868
304,"Heat",63,-0.192784898672599,1.85741420398398,24.9540276856641,31.800307056786
305,"Heat",64,-0.165301781512052,1.52930533346428,24.6764400975741,33.00867272973
306,"Heat",65,-0.212935676481793,1.78330082673905,23.5453568443634,33.8981700167377
307,"Heat",66,-0.316064946810504,2.78421552795704,28.6573045248785,33.8327948984035
308,"Heat",67,-0.260429113399852,2.37574669496766,38.8586802403965,45.6612241811403
309,"Heat",68,-0.217368235925918,2.23167884399422,42.2176476475769,53.130359101001
310,"Heat",69,-0.208282849866335,2.41349577729473,41.2387857026999,47.9137051223382
311,"Heat",70,-0.240652400997985,2.41334387294234,42.2362977176346,50.5368310175931
312,"Heat",71,-0.246072732411728,2.58949452817732,40.8260501547725,44.1410784484369
313,"Heat",72,-0.256651308602708,2.49993417459871,37.6459405084179,44.3157415794868
314,"Heat",73,-0.267276800654264,2.24164917574933,34.5153216534192,38.7316883487324
315,"Heat",74,-0.21454033866631,2.15156027421988,42.9609812809103,40.5625074369134
316,"Heat",75,-0.180053818242791,2.42997770167616,50.4953819615081,59.2891098674441
317,"Heat",76,-0.234673602633431,2.3631723081974,52.1405963142774,61.0131666717536
318,"Heat",77,-0.281183353595156,2.28656668501298,51.1584424451673,57.3112832404335
319,"Heat",78,-0.194419261306355,1.8093183617294,42.3958930321031,59.0373209331621
320,"Heat",79,-0.212868220598847,2.12755059494759,40.3973777402515,54.1753524882045
321,"Heat",80,-0.238331520907999,1.94112235441847,44.9246289823496,46.3226581467106
322,"Heat",81,-0.158940779951419,1.4178708762347,42.3215010273934,43.1108904246113
323,"Heat",82,-0.0613402610933467,0.835467987937989,47.3846122877364,46.4047357643474
324,"Heat",83,-0.0439475428979147,0.470284631304686,60.1085822139952,56.6419525618952
325,"Heat",84,-0.108377986808454,0.728966656402394,59.3121208354703,63.8308013728723
326,"Heat",85,-0.0373532256001438,0.495123927781824,57.7989362494903,56.450142112754
327,"Heat",86,-0.116010618429775,1.28268285769878,59.769554442941,58.6007909476206
328,"Heat",87,-0.190674805696614,1.52089914102473,64.2942273663351,67.4716881203553
329,"Heat",88,-0.21224347327945,1.70572166567444,67.1269537239852,67.2397625436397
330,"Heat",89,-0.184601956610132,1.71950180303491,74.5654678070037,72.1926972680112
331,"Heat",90,-0.190105682890352,2.40335869959914,78.8547791042118,68.3004218456088
401,"Heat",91,-0.24047489565976,2.78102087649167,84.4791657241247,67.7427552624102
402,"Heat",92,-0.195664842423042,2.22039382017721,93.4837053374393,80.2813400692329
403,"Heat",93,-0.0783481791255334,1.39359575496547,90.4284023552877,79.8233649442502
404,"Heat",94,-0.0148868068732124,0.84249484728036,77.0960977150426,74.8232611895182
405,"Heat",95,-0.0344347884116693,0.607196364153363,71.6546291339608,68.2799647459346
406,"Heat",96,-0.129063032954011,1.53059706068091,74.2343643036653,74.4652354212482
407,"Heat",97,-0.150110423202782,1.3570214217833,87.5127359914121,79.7761188584677
408,"Heat",98,-0.0847102078848117,0.709214196647595,75.5294087733352,67.380679990925
409,"Heat",99,-0.253339187936709,1.93213796939147,79.3455823530031,68.4652299936324
410,"Heat",100,-0.28637877418796,1.92583640563111,90.6301017311644,78.3582216579669
411,"Heat",101,-0.255250526148675,1.6587541466164,87.7992332802006,68.6292342574184
412,"Heat",102,-0.185715625561074,1.58479879438174,83.1911422502543,64.4595539919504
413,"Heat",103,-0.133373999306706,1.30492664723068,80.6856747570858,65.5527920126
414,"Heat",104,-0.143254056017707,0.896422929680449,91.7431961831286,81.9360789500942
415,"Heat",105,-0.0474788410429512,0.27586520518452,104.610081939092,85.9851969027393
416,"Heat",106,0.0348791713664982,0.70475388858177,102.898394546781,77.0877451637479
417,"Heat",107,0.0693847664236798,0.708601314651675,102.733637028165,84.1245349311295
418,"Heat",108,-0.0398445614318844,0.651903074966932,109.703109526707,83.6638814411329
419,"Heat",109,0.00871319158610408,0.648871035103899,98.9667805878445,83.9686506204735
420,"Heat",110,-0.0457783845084195,0.381936624718681,112.737729949584,85.3877472365239
421,"Heat",111,-0.0872151172916519,0.738795780837922,128.091751898994,88.2887211419659
422,"Heat",112,0.0267601171511562,0.727941023135351,141.866084403186,86.5390109631912
423,"Heat",113,-0.0303885016259191,0.589253307443726,149.873606146207,98.4821587882803
424,"Heat",114,-0.00340954068669805,0.798136199182809,150.833748155909,90.0243965925703
425,"Heat",115,-0.00175819990482565,1.0477513197715,145.397038757918,95.2094234285329
426,"Heat",116,-0.0493469208118876,1.485326824541,138.725618501725,85.7395636097334
427,"Heat",117,-0.0311984152951532,1.05526347267388,121.676549927218,78.9934358679662
428,"Heat",118,-0.0732298190416333,1.2483375896562,135.756558419487,93.3988101410427
429,"Heat",119,-0.0673732877104955,1.21021110826016,137.41266552073,98.4781755930708
430,"Heat",120,-0.159744899694997,1.89189949413478,146.659792982049,92.7923020856353
501,"Heat",121,-0.232604455886983,1.92103952557802,153.665301862759,85.0615859424244
502,"Heat",122,-0.0670022423918923,1.116308624704,160.85039418003,99.0768037532083
503,"Heat",123,0.0703632098060215,0.724973904843302,163.689021249023,99.0458935132537
504,"Heat",124,0.0387483084757619,0.736796555507348,156.944698288114,96.2351322156021
505,"Heat",125,-0.0407171071542691,0.726121982288589,172.579314242332,95.8134322281119
506,"Heat",126,-0.00777391924281203,0.811007557775369,171.630375602781,85.1571322333958
507,"Heat",127,0.00641756904055615,0.661027670215265,188.873703854583,91.4780771322541
508,"Heat",128,0.000891815248747178,0.34818512308181,195.874428998908,91.7065141080545
509,"Heat",129,-0.0233283706735012,0.641668209296687,206.184884046095,96.6548931596582
